location_from,location_to,hour_of_day,traffic_volume,temperature,rainfall,visibility,accident_severity
Rural Route,Rural Route,8,19,16.314367949972,2.401802939940908,12.496969244674693,0
Rural Route,Rural Route,13,57,30.389977216522546,0.6046232764034044,6.80393337263414,0
Highway,Suburb,1,64,15.864112862243168,2.612503573801658,11.803398480344082,2
Rural Route,Suburb,8,63,20.64654072139123,2.5214288447660684,12.761397632092898,0
Highway,Highway,20,87,28.975312796818823,1.2299485741706362,7.951374882052536,1
Rural Route,City Center,0,49,9.893312487467776,2.3336085117029493,7.35565923465767,0
Highway,Rural Route,22,24,8.808136678386308,1.1760646410002045,5.025175433070067,1
Rural Route,Suburb,9,90,33.57940155650853,0.8175780405509117,16.235403432057307,0
Rural Route,Rural Route,9,27,14.072879963135914,1.2565585286212377,7.804957465153707,0
City Center,Rural Route,19,32,26.924324316861004,4.510057693725314,14.25385884612998,0
City Center,Suburb,21,71,2.2467896815972637,0.9709129609944671,9.376053505101327,0
Rural Route,Highway,2,55,-5.030515931086686,1.0339831130945896,13.294623179233039,1
Rural Route,Rural Route,5,96,23.642300583452602,1.8750452209996307,11.742820762223959,0
Suburb,Highway,5,48,18.724793482105248,2.7967296372117882,16.30644538733784,0
Highway,Suburb,20,24,23.73631441664047,2.653191519375329,14.337454116632568,1
Suburb,City Center,1,62,38.74708802609838,0.03999470194824995,10.639300570129654,0
City Center,City Center,17,97,7.626581800876149,2.3257598243241824,10.929504213012569,0
City Center,Rural Route,22,73,20.381878942464294,1.1976897373275177,12.037359637949777,0
City Center,Suburb,1,72,34.77466085582587,1.4850529001644541,18.043913950984514,1
City Center,Highway,11,89,9.070098865033406,1.6495360534788595,10.203202450115272,1
Rural Route,Rural Route,21,25,14.15272964227167,2.631445281084462,6.121961497870072,0
City Center,Suburb,4,79,2.327147959984007,3.5596576497928614,10.73413818875276,0
Rural Route,Suburb,19,75,42.37849259168583,2.0783915387860405,8.078002569326163,0
Rural Route,Highway,6,22,-2.045405061678082,1.6598005239090328,10.633833932612449,0
City Center,Rural Route,23,56,27.985857026434424,0.936072746527288,13.453458589803839,1
City Center,Suburb,15,18,6.802000392198211,0.29671748260799646,11.51224297877258,0
Highway,Suburb,19,72,9.49107767601304,6.367870905408584,8.220388195199575,1
Suburb,Suburb,0,43,30.63953937223218,1.239207249669568,9.391316169965439,0
City Center,Highway,0,90,12.574895677055569,1.6703998142455954,6.801304779391954,2
Highway,Rural Route,16,38,26.517875712270694,2.7811923166833914,13.826899951767892,0
Highway,Rural Route,0,46,33.80031583844992,0.14172599168806888,12.461839887936588,1
Suburb,Rural Route,20,52,22.006969856523618,3.862194927215227,6.734971310830162,0
Rural Route,Rural Route,19,95,28.892858492141634,3.1893522449532106,17.56306209388361,0
City Center,City Center,12,73,20.806731956026827,2.9782369204944454,9.349122374397535,0
Suburb,City Center,8,33,21.270060852785463,0.044455853655986526,10.886586511125588,0
City Center,Rural Route,14,80,13.650709041617727,1.4952863601066815,8.987428985929148,0
Highway,Highway,2,43,39.288594336731265,0.11159288033976351,11.260276752051338,1
Highway,City Center,13,57,27.4284449411533,1.600897285482958,10.282164018907753,0
Rural Route,Suburb,22,21,25.218052744526737,2.5348785650975416,5.807159314513299,0
Highway,City Center,10,32,27.702947580796035,0.25987628419623593,13.520528026229439,0
Highway,Suburb,23,88,13.22709664883657,2.374120630140315,7.5155852130228,1
Suburb,Rural Route,21,22,29.309718858524484,1.1939759806623689,12.751331408922024,0
City Center,City Center,11,96,35.55880781491913,3.337876221754843,9.30441591137469,0
City Center,Highway,12,54,6.1930237829956365,1.5253758586955237,10.189974454403767,1
Suburb,City Center,12,74,25.415628015383525,0.8193123643087449,11.446338735133452,0
Rural Route,City Center,0,56,20.627900698337918,0.806908951840035,10.41180440129291,0
City Center,City Center,23,67,14.808150636245049,4.555521953859007,12.231466665167074,1
Highway,Rural Route,9,14,9.067440095548047,1.2061434820284431,7.875402394992164,0
City Center,Highway,2,86,30.519196629879783,1.0409234618124859,13.110654631852405,2
Highway,City Center,23,14,22.079896629249557,0.08138071948964215,6.908401404297136,1
Rural Route,Highway,3,69,17.928699964977923,0.9061344626691064,7.261497510701458,1
Suburb,Rural Route,15,30,25.423821134998224,3.7892735404930034,11.737045327360198,0
City Center,Suburb,7,33,18.72519212480882,2.8624801641543525,13.148639565066674,0
Suburb,City Center,15,27,12.959282782529208,0.4992656360090929,10.851467753471242,0
City Center,Highway,16,30,21.28952047945549,1.065653851680054,14.476595879989699,0
Highway,Highway,18,63,19.71994036418148,0.4377545199859929,7.49924100568992,0
Suburb,Rural Route,21,19,2.258120484816356,6.167676870172195,6.504092005319118,1
City Center,City Center,14,33,13.704334052240572,1.823192927102787,12.514748724532488,0
Highway,Suburb,15,94,7.356049987989259,2.807734060440229,10.366903373303487,1
Suburb,Highway,14,98,3.4859772484430103,2.502189269613976,12.418464713202486,1
Suburb,City Center,1,69,24.676993729226194,4.138022072298892,6.915912801550144,0
City Center,Suburb,10,66,13.312330701700919,5.964754837684276,8.670337549456875,0
City Center,Highway,0,32,30.414062955191252,0.06596844257079243,15.228358454137586,1
City Center,Highway,14,31,1.714036836560581,7.4019996114360636,9.39695287342532,1
Highway,Suburb,18,77,17.022460651667743,4.088804704090297,14.279512427026178,1
City Center,Suburb,3,43,13.84073690723558,0.9656020431821353,12.330385845497828,0
Suburb,Rural Route,10,79,4.2203532579662735,3.628859938784975,9.14360995932615,0
Suburb,City Center,4,37,20.050870321814767,2.6678439640226816,14.235274405428603,0
City Center,City Center,2,48,5.0933545370206765,3.151178365640646,10.97906487944493,1
City Center,Rural Route,12,51,22.227158396222855,0.4986953830242481,10.040590265246042,0
Rural Route,Highway,9,32,27.207587592734537,2.091453625981621,9.760406335758418,0
Suburb,Suburb,10,79,22.675531763247566,0.05253578870440414,11.316487012919547,0
Highway,Suburb,17,89,23.9388349597587,3.7707666929777055,6.615070567012452,1
Rural Route,Suburb,1,11,30.312349050740014,6.033624709906855,12.697044459495473,0
City Center,Highway,6,33,19.73236598872962,2.170149318368602,11.324240522973923,0
City Center,Suburb,8,26,11.73972357114813,1.437626111254862,8.286475824134685,0
Suburb,Suburb,9,74,13.910484948438755,2.587292456390319,6.1945835516368,0
City Center,Rural Route,17,79,14.126258853017752,0.7901226954600494,9.247982961745544,0
Highway,Highway,22,78,9.566612984563985,1.9690738134126475,10.750505210900986,1
Suburb,City Center,6,69,27.842113034423566,2.5386086257690383,10.467920483363628,0
City Center,Rural Route,6,59,25.269028286833727,0.30788989210657614,10.449437622601057,0
Suburb,Rural Route,2,21,3.3499676491916226,0.3018039380401925,12.021404709622736,0
City Center,City Center,11,56,11.7367553718466,2.518535400936178,6.547941837820421,0
City Center,Rural Route,6,76,9.080146451185335,1.1305020015076312,9.80376026313255,0
City Center,Highway,16,74,23.1734600575341,4.400084057551494,10.893520676885641,0
Highway,Suburb,0,36,30.76509511123356,0.7477552218398844,11.382104051168795,1
Highway,Highway,4,57,24.481860233417834,0.08671444693280513,12.696506960151812,1
Suburb,City Center,15,97,12.98807538353337,2.098935970035617,9.389504941505828,1
City Center,City Center,14,71,16.810216976614466,2.3055407966202273,10.159914460065684,0
City Center,Rural Route,1,53,6.0714874343169924,1.6130421420019925,7.775368901354321,1
Highway,Highway,8,28,6.838374832181593,2.299806823134549,11.164733741320855,0
City Center,Highway,6,68,28.460497149246926,1.4836429496775636,7.388648003415799,0
Highway,City Center,3,17,34.441122031312545,2.359424414628353,11.721171694521145,0
City Center,Highway,19,64,12.85231471190433,0.08986378751887011,13.54342537433405,0
Suburb,City Center,17,56,20.481188201325303,0.9189896658627827,11.404854727479911,0
City Center,Highway,20,11,27.20523760001269,0.4735138838057746,13.849893779973657,0
City Center,Highway,3,48,3.3615779816115,0.2092241218879557,8.6395544653807,1
Rural Route,Highway,12,54,9.513133883644036,0.5333881029948363,6.403872079830992,0
Highway,City Center,0,41,39.936354852445845,0.42468077744044136,9.51466601696168,1
City Center,Rural Route,23,74,10.422835021105918,7.233593054538015,8.15787363084329,1
City Center,Highway,2,47,16.38165690580842,0.6752743994663215,8.519700808028563,1
Rural Route,City Center,15,86,13.970656396039681,0.5252219121693468,3.3345378829004737,1
Rural Route,City Center,21,20,0.05220642110026574,3.602099052200337,10.526871857947249,0
Highway,Highway,3,19,20.82722538504418,1.0864091437229069,10.0645220853553,0
Rural Route,Highway,22,68,19.747483757011324,1.0945140160575126,12.529215863040857,1
Suburb,Rural Route,15,99,21.808512144201238,1.1725013692166244,11.659292766361169,0
Rural Route,City Center,18,64,19.15424442651983,1.0775399309153018,9.47397017510709,0
Suburb,City Center,0,29,15.401390590118087,0.790728948267049,12.738556334732076,0
Highway,Suburb,4,90,14.827277996479445,0.6746956788523893,12.659930078898771,1
Highway,City Center,18,26,14.998239708400408,4.273457976382816,8.539031134877133,0
Highway,Rural Route,21,77,10.11310281153075,0.35277602102173955,10.58831720619597,1
Highway,Suburb,23,14,11.66195387612692,0.39949466204474604,14.531487792467667,1
Highway,Suburb,10,69,10.280863202696418,1.6959519825154847,10.979599604425978,1
Suburb,Suburb,12,32,25.734104938952346,0.8421483351961071,7.53348332632133,0
Suburb,Highway,19,55,23.06102570458012,1.0947349879201027,6.632556949827014,2
Highway,Highway,4,61,20.271338481818372,3.285437326355362,5.586044463119461,1
Rural Route,City Center,20,19,39.422652108599195,4.679142664732417,3.8567500186306187,0
City Center,Suburb,3,55,10.743046900555736,3.1265755989038313,8.547760273692246,1
Highway,Rural Route,3,37,31.187768152532964,0.535571352151834,9.476310081174635,2
Rural Route,Highway,3,52,17.39969825512229,7.821177030507674,7.071018257711852,2
City Center,Rural Route,3,35,21.571646849402644,0.9025254862961024,7.947297097712376,0
Highway,Rural Route,19,64,26.71136231460783,0.37041237347757744,7.137804243144607,1
Highway,Highway,20,57,15.224634623080544,1.3842821955341755,5.260230670015328,0
Suburb,Highway,17,38,9.433021618263835,2.5840477678559157,9.490377352446297,0
City Center,Highway,17,36,11.082241689749942,0.17388649965647293,12.006073184347644,0
City Center,Highway,15,27,-1.0628381703356595,2.011812345472312,8.470077386275626,0
Rural Route,Suburb,8,69,26.067961573212855,3.90495425705634,13.408304090339183,0
Suburb,Suburb,17,83,25.827396266601188,0.6070308085913116,10.459398253856666,0
Suburb,Suburb,21,78,35.83650556092384,2.362617909099146,12.679028457334969,0
Suburb,Suburb,1,83,24.149289090687095,1.0213467039213298,10.095086101247293,1
Suburb,City Center,20,30,26.552247474263606,1.0693322713881075,12.013546945251438,0
City Center,Suburb,3,33,19.18453644130643,0.6592706109647626,5.767221983634309,0
City Center,Highway,11,12,24.648792208160444,1.9584280307674378,12.52738016234285,0
Highway,Rural Route,6,71,30.895929336599202,0.8956993112767825,10.01950823532809,1
Highway,Suburb,14,11,21.814722168586414,3.554565569375211,13.293777145705786,0
Suburb,City Center,6,75,14.787684421612497,6.588568987789974,9.24325794007493,1
Suburb,Highway,21,51,17.797737654384786,5.469435686819214,15.225089956056676,2
Suburb,Rural Route,20,43,27.518636032335017,0.35616918601388936,11.601130174830361,0
Highway,Rural Route,16,51,15.087365937241692,0.028583890059724833,7.28420638159647,0
Rural Route,Suburb,15,29,28.890663261711516,1.154174247415401,13.384375392187685,0
Rural Route,Rural Route,18,77,39.08597871690698,2.610414854337019,6.826452194958824,0
Highway,Suburb,8,54,29.01462134831806,7.584507738747599,6.658680839642574,1
Highway,Suburb,13,84,27.471359032087463,3.0596118234592264,13.86630060087403,1
Highway,Highway,16,51,23.476322610575046,1.7376186659434436,11.006356751495831,0
Highway,Highway,4,56,12.231305164178199,0.0534127477651355,10.217176190513907,2
Highway,City Center,1,14,11.324180339635877,3.4921275073727354,8.488157916215934,1
Highway,Highway,19,98,11.223776098505095,0.3899506395021909,12.495099360981625,1
Suburb,Highway,15,58,25.547320688485577,0.11442474298682939,9.184762272807097,1
Suburb,Suburb,13,46,16.105371127129295,3.799030333480508,10.604911882094909,0
Suburb,Highway,13,43,19.710076080812996,1.6705778971614456,6.618274004836553,0
Suburb,Suburb,0,82,24.18656430652865,0.27519724316278293,9.826987878446337,1
Highway,Suburb,2,79,11.595787117414307,0.977289115750563,10.5257569222447,1
Rural Route,Highway,6,27,14.98076200372007,0.17884675007680387,11.602940869632212,1
City Center,City Center,14,87,23.228828016292372,2.032281841987411,11.013342716680203,0
Highway,City Center,18,28,17.091461308906638,0.6637619310701453,8.999368418539632,0
City Center,Rural Route,19,87,18.025489684424045,4.0212363975136745,10.854170911258752,0
Rural Route,Rural Route,1,49,9.673449837032763,0.8856986272662475,12.942137056362693,1
Suburb,Highway,18,26,18.160884826512667,1.3649441773731439,5.547707771766651,0
Rural Route,City Center,8,69,36.521699778678496,0.1312614827987886,9.503572138652684,0
Highway,Suburb,18,51,15.536474947990532,0.6448027213008004,10.626166922531386,1
Suburb,Rural Route,4,90,8.529891849559178,2.2587653882568683,7.2332102968980525,1
Highway,Suburb,17,81,29.58136157611405,2.665604007998398,12.78915057184421,1
Suburb,Rural Route,15,74,25.233549318416266,0.5563134459887076,11.798502357949443,0
City Center,Highway,3,62,22.12618442517609,1.401633427652706,12.994364022083417,1
City Center,City Center,11,16,6.813580341674994,3.4023511199255787,16.479082547063943,0
City Center,Rural Route,6,14,8.233863168019298,0.955781819298421,10.990415197057063,0
Rural Route,City Center,13,33,4.626811502029787,0.2872125596812697,9.150490876371382,0
Highway,Suburb,22,37,24.315315011504474,1.1308113979795151,12.815726099227634,1
Rural Route,Highway,11,71,30.19868928501731,1.8357272636260682,8.236110110287509,1
City Center,City Center,2,26,24.652676067721455,0.014852066099404043,11.3923636408781,0
Highway,Highway,4,29,39.499023977166644,0.8571630102017838,13.110484772932372,0
City Center,City Center,16,12,15.580963368345902,1.87011048296736,12.496573935311599,0
Rural Route,Suburb,9,46,16.763305586651626,6.0694431488286105,14.2220357681452,1
Rural Route,Suburb,9,99,21.065618913948775,1.0503519738264935,9.180355433648968,0
Rural Route,Highway,10,24,17.70501584256686,0.35579614682717897,12.127167366368274,0
City Center,Suburb,16,60,24.987109098498095,1.5280798454612843,10.278422059726813,0
Highway,Rural Route,4,57,13.603790610612783,0.6730510871631125,10.75971869321328,1
Highway,City Center,12,17,6.052756550575026,0.48358116139456114,10.759865522524326,0
City Center,Suburb,9,22,2.1065942100841575,1.785164323799945,11.61673133861028,0
Highway,Rural Route,8,57,24.80512623765372,4.9511058888833945,9.899729233312499,1
City Center,Highway,16,12,14.740888793905397,3.6063390865683567,5.738676519544529,0
Highway,Rural Route,0,74,8.304590195488242,0.40250126664499875,10.462645549219049,1
Suburb,Highway,3,82,13.809409300007832,2.9038383220080592,11.085282936288861,1
Suburb,Highway,3,40,39.52531902595452,0.5223883479516519,9.874399910450988,1
Rural Route,City Center,17,35,8.891066071638045,0.6869569763045421,11.306450859355854,0
Suburb,City Center,8,90,27.271915303498016,5.052745375406592,9.629558610695929,2
Suburb,Rural Route,17,65,24.210935714491498,4.839365118473555,9.186572311234992,0
Suburb,City Center,13,43,33.41432818013138,0.36936251230018835,14.173260723360436,0
City Center,City Center,14,18,18.76907128385861,0.13268959558373394,16.771119626027307,0
Suburb,City Center,5,71,4.396556015693102,0.6937833509307534,12.638832847615399,0
Suburb,Rural Route,23,22,29.925453047807625,1.7434717133937627,8.276299515564235,0
Rural Route,Suburb,9,78,17.501776848872105,4.189381286020898,10.675007209454774,0
Suburb,City Center,14,50,32.744631298119515,0.2530261889651614,10.450148817646259,0
Suburb,City Center,3,86,28.15968893311694,1.0721449957203981,12.012162128130697,1
Highway,Rural Route,17,10,29.958695923806317,0.6342211805537941,10.564470984009748,0
Rural Route,Suburb,17,98,43.68481709325381,0.030083051857944052,11.845140598428392,0
Rural Route,City Center,16,56,22.81998044895958,3.1065524533701856,15.365159758713741,0
